id,dist,mag,absmag,spect,x,y,z
139132,125.7409,8.97,3.473,F3/5 V,110.96,58.145,-10.859
139144,697.9713,8.02,-1.199,K5 III,617.823,323.772,-25.117
139269,248.0707,7.88,0.907,A0,177.599,93.189,145.992
139284,45.5544,8.96,5.667,G0,22.604,11.862,37.73
139305,172.8474,9.77,3.582,F3 V,103.406,54.275,-127.427
139338,370.591,8.85,1.006,A0,249.878,131.195,240.18
139365,810.2256,9.89,0.347,B8,402.054,211.138,670.999
139413,440.8913,7.78,-0.442,K5,204.125,107.234,375.791
139425,41.6019,5.92,2.824,F0V,36.146,18.991,7.969
139426,236.6639,9.32,2.449,F0 V,177.197,93.096,-126.27
139430,78.9867,8.45,3.962,G5,69.47,36.499,8.981
139454,202.586,7.13,0.597,F5,145.368,76.389,118.633
139457,195.0616,9.08,2.629,G0,161.64,84.94,68.606
139489,78.0509,5.94,1.478,A1 V,44.219,23.242,-59.971
139526,355.2661,8.59,0.837,G8 IV,314.451,165.322,-1.785
139527,357.4365,8.61,0.844,K0,192.1258,101.0098,283.9818
139528,476.5492,9.1,0.709,K0 III,267.368,140.569,-368.584
139542,90.9068,7.72,2.927,K0,80.021,42.074,9.513
139561,44.0488,5.96,2.74,F 5 V,24.038,12.641,34.679
139588,153.9081,8.08,2.144,A0,122.583,64.477,67.11
139594,1347.5753,9.26,-1.388,B5,649.962,341.883,1129.878
139604,300.4024,7.42,0.031,K4 III,155.213,81.651,-243.893
139612,895.7337,8.59,-1.171,A P SI,465.383,244.84,725.129
139645,71.3399,8.35,4.083,F5 V,62.961,33.131,5.25
139651,490.169,7.79,-0.662,K0,343.883,180.972,298.764
139662,105.3038,9.28,4.168,G5,86.924,45.749,37.948
139664,200.6875,8.99,2.477,F0,165.668,87.193,72.298
139679,312.9984,7.27,-0.208,B8,187.406,98.644,230.469
139697,325.3618,9.88,2.318,F0 IV,144.092,75.858,-281.68
139698,245.3443,9.28,2.331,F0 V,216.108,113.772,-23.386
139775,241.7012,7.8,0.884,G5,211.47,111.395,35.928
139776,463.0648,10.07,1.742,G2,355.848,187.449,-229.487
139780,3243.0382,10.59,-1.965,F9Ib,1439.484,758.287,2805.385
139786,221.2721,7.68,0.955,K0,141.946,74.779,152.384
139809,838.1938,8.7,-0.917,K3 III,147.464,77.695,-821.454
139819,357.5116,8.91,1.144,K0,314.114,165.511,41.867
139838,435.1875,7.27,-0.923,M4,303.284,159.827,268.071
139842,168.0233,6.7,0.573,F 0 III,139.218,73.369,58.882
139876,238.9241,8.99,2.099,F3 V,192.432,101.448,-98.808
139918,131.0616,7.16,1.573,A5,105.363,55.564,54.667
139929,87.0301,9.19,4.492,F5 V,34.606,18.253,-77.74
139935,345.6897,7.42,-0.273,A0,45.856,24.188,341.78
139945,71.9652,7.2,2.914,F5 V,54.617,28.809,-36.96
139993,968.6579,6.54,-3.391,K5IAB-IB,364.019,192.092,876.863
140009,226.0714,8.78,2.009,F6 V,128.585,67.864,-173.115
140012,330.0604,7.91,0.317,A0,227.375,120.004,206.977
140040,293.2551,7.98,0.644,B8III,128.279,67.721,254.866
140042,412.5379,9.77,1.693,B8,138.837,73.296,381.497
140059,286.3852,9.17,1.885,B5,107.5784,56.8019,259.2625
140070,273.877,9.5,2.312,F5,193.988,102.439,163.962
140071,166.2723,9.25,3.146,F2/3 V,106.886,56.443,-114.176
140073,490.1097,9.26,0.809,A0,314.468,166.066,337.253
140076,253.8216,9.09,2.067,F5 V,222.219,117.356,-35.66
140119,714.5835,8.49,-0.78,A5,458.495,242.217,491.674
140138,195.7074,9.23,2.772,F2/3 V,166.404,87.925,-53.67
140172,241.7171,9.61,2.693,K0,213.686,112.932,3.464
140175,214.2286,7.61,0.956,G5,154.281,81.539,124.269
140193,133.3563,6.44,0.815,K1 IIICNII,90.533,47.853,-85.427
140196,318.8511,7.06,-0.458,K2/3 III,197.682,104.493,-227.308
140197,388.2428,7.14,-0.806,A0P,197.244,104.263,317.737
140213,251.3721,10.67,3.668,F 0 V,166.976,88.271,165.877
140225,77.6578,3.74,-0.711,K0 III,67.5396,35.7073,-13.9317
140239,1677.9227,9.43,-1.694,K5,1429.692,755.957,-447.14
140245,104.6321,8.5,3.402,F7 V,88.5763,46.8369,-30.1376
140247,125.9816,8.67,3.168,G5,110.785,58.582,12.89
140254,317.9744,9.02,1.508,A4 III,265.338,140.312,-104.958
140256,78.8588,7.2,2.716,A9 V,69.5224,36.7645,-5.8033
140258,87.8326,12.13,7.412,K7,77.5565,41.0134,4.1832
140271,115.1268,9.91,4.604,F5,26.81,14.179,-111.06
140301,47.8941,8.61,5.209,G5 V,41.9497,22.1924,-6.4499
140318,122.0811,8.3,2.867,G0,102.326,54.143,38.753
140325,469.8413,8.19,-0.17,M1,409.824,216.858,75.944
140335,686.3004,8.12,-1.063,B9,390.971,206.903,524.73
140357,692.2497,8.12,-1.081,K5 III,611.294,323.571,28.821
140394,346.865,8.35,0.649,A0,189.573,100.37,272.587
140406,618.4091,9.46,0.504,B5,234.878,124.367,558.386
140407,374.5198,9.18,1.313,K2 III,259.547,137.432,-232.406
140408,65.4247,7.18,3.101,F0 V,57.758,30.583,-3.011
140409,134.6724,7.71,2.064,A5,43.888,23.239,125.182
140423,136.115,7.45,1.78,G5,81.903,43.375,99.688
140437,180.4164,6.42,0.139,K1 III,158.289,83.836,-21.594
140441,900.7867,8.72,-1.053,M0,661.644,350.441,500.834
140448,150.3881,8.6,2.714,F5 V,128.275,67.945,-39.313
140451,616.2068,7.94,-1.009,K0,522.383,276.697,173.969
140460,601.2721,8.68,-0.215,K5,529.949,280.728,43.291
140465,215.8764,8.79,2.119,A8/9 V,176.663,93.584,-81.454
140471,441.3655,9.86,1.636,G5,390.005,206.606,-3.731
140494,597.2623,9.23,0.349,B9V,249.144,132.008,526.52
140499,376.7348,6.95,-0.93,K4 III,324.053,171.7,-86.244
140506,360.6287,7.8,0.015,G5,258.887,137.178,210.268
140508,54.3256,8.96,5.285,G6 IV/V,46.069,24.412,-15.263
140509,205.3772,7.92,1.357,A 2 M,104.235,55.233,168.12
140514,174.854,9.8,3.587,G6/8 V,135.373,71.734,-84.275
140519,469.8201,9.09,0.73,G5,366.477,194.201,-220.708
140529,361.7718,9.34,1.548,A0,222.81,118.083,259.405
140537,289.968,9.64,2.328,A0,178.6,94.657,207.903
140544,164.5851,9.22,3.138,F3 V,78.423,41.566,-138.601
140547,1598.6141,9.26,-1.759,K5,1130.945,599.425,-957.717
140572,921.1648,10.66,0.838,M8,631.235,334.646,581.463
140578,130.2337,9.44,3.866,G1 V,113.913,60.394,-18.361
140579,358.7432,8.01,0.236,B9,218.822,116.014,259.527
140584,233.6448,8.16,1.317,A3,204.623,108.492,30.803
140607,99.6427,8.48,3.488,F5 V,21.309,11.3,-96.679
140634,240.7114,6.44,-0.467,M2 III,204.769,108.612,-64.924
140662,100.0869,6.59,1.588,K 2 III,83.949,44.536,31.41
140679,110.7248,6.94,1.719,F5,24.3413,12.9158,107.241
140686,17.1701,11.8,10.626,M4,14.898,7.9055,-3.218
140699,335.048,7.83,0.204,K2 III,190.257,100.964,-256.643
140733,817.2356,9.74,0.178,B8V,322.602,171.244,731.08
140773,198.7762,8.68,2.188,F5 IV/V,122.461,65.024,-142.433
140776,86.0767,7.43,2.756,F6 V,60.682,32.221,-51.853
140818,949.9076,9.08,-0.808,B9,525.682,279.219,740.283
140820,136.247,8.07,2.398,F3/5 IV,93.665,49.751,-85.528
140821,1171.6137,8.92,-1.424,K5,883.801,469.441,-609.262
140836,222.486,8.55,1.813,K0 III,149.067,79.194,-144.939
140856,331.5923,8.22,0.617,G5,279.908,148.729,97.389
140882,244.9034,8.08,1.135,K3 IIICNII,111.703,59.368,-209.703
140883,255.3205,8.82,1.785,A3,219.293,116.551,59.288
140887,32.7182,8.95,6.376,K1 V,4.51,2.397,-32.317
140915,371.1385,5.53,-2.318,B1.5V,187.272,99.562,304.565
140930,455.6553,8.03,-0.263,A2,245.704,130.637,360.812
140949,157.4095,9.08,3.095,G0 V,123.708,65.783,-71.739
140980,291.9907,8.04,0.713,G8 III,176.992,94.139,-212.298
140998,126.1778,7.39,1.885,F0,109.42,58.206,23.666
141024,200.9415,9.34,2.825,F0 V,174.92,93.069,-33.446
141068,86.935,8.1,3.404,F3/5 V,43.179,22.984,-71.868
141107,234.6388,8.83,1.978,A0,35.284,18.788,231.209
141128,146.5857,5.7,-0.13,B 9 P HG MN,81.785,43.557,113.584
141138,213.5936,9.26,2.612,A7 IV,152.048,80.984,-126.274
141148,719.981,9.95,0.663,B8V,283.898,151.218,644.134
141153,162.3637,6.74,0.688,K 0 III,130.793,69.67,66.343
141157,70.8468,9.04,4.788,G0,24.984,13.309,64.946
141159,75.8725,7.63,3.23,F8,22.0757,11.7594,71.631
141175,304.6528,7.97,0.551,A2/3 V,226.664,120.763,-163.869
141191,77.2767,8.08,3.64,F3 V,52.491,27.971,-49.335
141212,132.0059,8.34,2.737,F5 V,103.09,54.944,-61.476
141216,2999.1754,9.38,-3.005,O8V,1385.457,738.433,2555.441
141223,129.9119,9.39,3.822,F7 V,82.86,44.165,-89.782
141231,48.6088,11.37,7.936,M0,40.8107,21.7555,14.965
141241,203.4926,8.33,1.787,A1 V,121.288,64.659,-150.059
141260,38.8206,9.6,6.655,K 2 V,24.263,12.936,27.405
141263,245.4436,8.4,1.45,F2 V,213.465,113.817,-41.483
141351,362.0376,8.81,1.016,K0/1 III,211.136,112.671,-271.658
141352,163.1721,8.59,2.527,A3MA8-F0,130.421,69.599,-69.075
141375,347.3911,7.83,0.126,K2 III,236.7638,126.3693,-220.5762
141385,135.5969,9.5,3.839,G2/5 (V),78.9984,42.1685,-101.8207
141388,59.9214,6.89,3.002,F8,41.977,22.407,36.42
141400,308.4895,9.93,2.484,G0,263.591,140.721,-76.701
141455,280.2426,10.27,3.032,F5,222.718,118.939,-121.598
141460,132.0415,8.61,3.006,F6/7 V,109.017,58.222,-46.482
141476,1461.2229,7.93,-2.894,B0PE,733.148,391.608,1201.794
141483,145.7455,8.02,2.202,A7 V,100.265,53.557,-91.216
141494,265.9746,8.8,1.676,A0,141.222,75.442,212.385
141516,116.2177,9.11,3.784,F6/8 V,66.539,35.551,-88.404
141539,187.8285,7.95,1.581,A3,106.926,57.143,143.462
141547,400.3442,9.32,1.308,K0,325.126,173.761,156.127
141578,177.2203,9.73,3.487,F7 V,49.208,26.307,-168.207
141607,240.8271,8.95,2.041,F3/5 IV/V,183.377,98.069,-121.462
141614,296.6337,7.71,0.349,B8,185.564,99.245,209.064
141633,129.877,7.91,2.342,F3 V,94.725,50.672,-72.991
141636,297.7499,8.6,1.231,K2,176.795,94.575,220.123
141639,231.3727,6.77,-0.052,B9 V,76.608,40.982,-214.441
141644,155.7332,9.8,3.838,F8/G0 V,112.389,60.127,-89.478
141645,308.5467,9.84,2.393,F2,243.3238,130.1772,-138.0162
141670,49.3026,10.08,6.616,K2,35.015,18.736,29.217
141691,249.4828,7.98,0.995,A0,214.797,114.954,53.755
141700,178.3365,9.17,2.914,F0 V,105.858,56.655,-131.864
141709,116.2397,8.52,3.193,F0 V,102.458,54.84,2.55
141723,236.0431,7.53,0.665,G8 III/IV,207.906,111.291,10.289
141811,77.8972,8.8,4.342,G0 V,61.048,32.7,-35.662
141813,434.9047,7.41,-0.782,K2 III,373.948,200.309,-95.819
141822,688.3558,9.03,-0.159,A0,543.126,290.953,306.911
141828,124.6605,8.97,3.491,G0 V,91.905,49.238,-68.333
141856,781.1232,7.86,-1.604,M2 III,404.576,216.806,-632.034
141867,340.0499,8.64,0.982,A0,223.289,119.667,226.838
141902,454.9177,8.78,0.49,G8 III,400.8136,214.8903,-10.9626
141908,304.2257,7.98,0.564,K0 III,267.232,143.278,24.732
141922,450.883,8.25,-0.02,K0 II,220.059,118.004,-375.426
141935,272.066,8.13,0.957,K0 III,196.756,105.517,-155.477
141941,11.0599,8.89,8.671,K5/M0 V,9.009,4.832,-4.221
141968,51.1923,7.51,3.964,G0 V,42.522,22.81,-17.094
141973,149.6236,6.28,0.405,A 1 V,82.124,44.055,117.056
141975,116.5746,9.9,4.567,A0IB,50.637,27.165,101.428
141981,204.9069,9.55,2.992,F3 V,150.686,80.84,-112.896
141982,296.6085,8.47,1.109,G5,253.41,135.95,72.647
141984,54.8282,11.48,7.785,K7,48.142,25.829,4.619
141993,140.2702,9.25,3.515,G8 V,122.4515,65.7012,-19.1005
141996,162.1201,9.05,3.001,G0,119.96,64.365,88.033
142001,101.3373,5.78,0.751,F0 V,85.425,45.837,-29.508
142083,267.2305,10.77,3.636,F5,216.973,116.504,-103.738
142094,160.7232,9.33,3.3,F7 V,77.857,41.808,-134.247
142103,156.7639,9.66,3.684,G0,133.02,71.443,42.149
142122,255.7763,8.27,1.231,A0 IV/V,19.502,10.476,-254.817
142150,153.0997,8.03,2.105,A5 III/IV,113.393,60.925,-82.884
142151,459.62,8.86,0.548,K0,342.565,184.057,244.996
142161,300.184,9.57,2.183,G5/6 (V)W,218.46,117.388,-169.133
142166,244.0155,7.91,0.973,K2 III,130.2795,70.0078,-194.086
142176,719.846,9.06,-0.226,K3 III,235.606,126.615,-668.309
142179,337.2001,8.33,0.691,K0 III,284.808,153.063,-95.708
142190,213.8924,9.98,3.329,F8 V,79.969,42.982,-193.668
142198,353.2081,8.85,1.11,A2,159.758,85.875,303.082
142210,81.0019,8.2,3.658,F7 V,59.622,32.052,-44.488
142215,235.2151,9.24,2.383,F5 V,193.448,104.004,-84.185
142226,187.94,9.16,2.79,K0,77.306,41.567,166.185
142230,87.9484,8.45,3.729,G0,74.863,40.254,22.586
142252,19.4175,3.42,1.979,F5III,14.873,7.998,9.585
142258,308.1656,8.36,0.916,A0,100.858,54.242,286.097
142277,39.0163,7.43,4.474,G5 V,34.352,18.478,-0.904
142310,62.6504,8.76,4.775,G5 V,28.074,15.105,-53.933
142317,281.7446,8.62,1.371,K2 III,117.69,63.325,-248.03
142320,239.6049,8.25,1.353,G/K III + F/G,202.065,108.725,-68.985
142331,109.7967,8.21,3.007,F8,89.655,48.244,41.106
142333,134.9689,9.27,3.619,G1 V,113.419,61.032,-40.345
142386,259.8558,6.86,-0.214,K5III,200.471,107.916,125.262
142391,90.8158,7.05,2.259,F5,63.592,34.233,55.06
142412,355.2543,8.77,1.017,K0,276.13,148.665,166.903
142417,78.9453,8.16,3.673,F5 V,58.424,31.456,-42.773
142425,242.127,10.13,3.21,F5 V,159.565,85.92,-160.568
142452,224.3144,9.51,2.756,A5,145.533,78.386,151.634
142458,440.9632,9.16,0.938,K0 III,102.919,55.437,-425.186
142459,110.742,8.07,2.848,F5,93.982,50.624,29.471
142468,242.027,7.87,0.951,K0III,191.44,103.126,106.268
142485,276.73,9.71,2.5,F3 IV/V,98.249,52.93,-253.229
142525,222.3079,5.42,-1.315,K0,148.298,79.924,145.054
142549,145.0416,9.69,3.883,G8 III/IV,127.671,68.82,0.945
142582,253.0622,8.26,1.244,F8,212.935,114.817,74.27
142614,506.3126,8.16,-0.362,K5 III,406.444,219.205,-207.617
142632,229.7354,10.42,3.614,F5,177.914,95.976,-109.149
142642,105.4623,6.09,0.975,K1/2 III,72.543,39.137,-65.788
142646,173.3263,8.89,2.696,F0,52.066,28.09,162.918
142676,2637.8903,9.35,-2.756,B0III,1010.747,545.443,2374.731
142693,290.6203,8.21,0.893,G 9 III-IV,138.446,74.73,244.353
142706,324.2332,7.35,-0.204,K0 III,237.74,128.344,-179.261
142738,40.4611,10.35,7.315,K5,9.835,5.311,38.887
142742,172.2179,7.07,0.89,G5,98.523,53.207,130.848
142762,96.6527,7.07,2.144,F 6 III,82.966,44.812,21.22
142766,533.7027,9.62,0.984,K2/3 III,341.363,184.382,-366.487
142769,129.5295,8.03,2.468,F0,96.712,52.239,68.526
142800,43.103,9.31,6.137,K1/2 V,35.343,19.095,-15.624
142803,113.4059,8.05,2.777,K1 III,59.698,32.254,-90.867
142805,50.3018,3.88,0.372,A1p Si,41.77,22.568,16.62
142834,60.0092,4.61,0.719,K0 III,52.7108,28.4874,3.3373
142929,113.007,8.25,2.984,F2III,48.205,26.072,98.829
142944,416.823,7.44,-0.66,K2,363.3751,196.5532,55.373
142953,102.5652,4.39,-0.665,M4 III,62.3228,33.7142,-74.1544
142959,74.1709,7.73,3.379,F8,50.06,27.081,47.56
142970,158.1708,8.47,2.474,K0 III/IV,42.408,22.943,-150.643
142977,138.4969,9.37,3.663,F7 V,76.888,41.599,-107.42
142999,70.0712,9.23,5.002,G5,59.986,32.461,-16.06
143044,85.4308,12.2,7.542,K7V:,73.475,39.778,17.82
143075,188.219,9.6,3.227,F3/5 V,152.207,82.423,-73.932
143105,140.6597,8.73,2.989,K1 IVCNII/III,119.48,64.718,-36.35
143127,258.2711,7.86,0.8,K0,5.7396,3.11,258.1885
143141,73.9975,6.44,2.094,A 5 M,36.759,19.919,61.055
143149,80.9475,8.33,3.789,G1 IV,41.064,22.253,-66.114
143178,501.6365,9.46,0.958,G8/K0 III,155.53,84.301,-469.407
143197,451.5709,8.87,0.596,K0 III,342.754,185.802,-227.845
143204,313.4319,9.39,1.909,B8,104.348,56.568,290.088
143211,171.5384,9.36,3.188,F3 V,150.167,81.4092,-15.7462
143224,191.5416,10.63,4.219,G0,154.422,83.724,-76.37
143248,230.3297,9.4,2.588,K0 IV/V,160.035,86.788,-141.097
143263,596.7748,9.69,0.811,B8,348.911,189.235,445.636
143272,249.3744,6.87,-0.114,K0,141.069,76.517,190.872
143308,110.0283,7.51,2.302,F0,87.088,47.25,47.847
143321,90.9249,8.71,3.917,F8,77.601,42.112,21.727
143335,40.5284,6.77,3.731,F5V,35.011,19.002,7.465
143366,121.3142,9.4,3.98,F5 V,105.403,57.219,-18.254
143369,137.0914,8.9,3.215,F8,11.904,6.462,136.421
143380,120.8238,9.81,4.399,G6 V,69.873,37.933,-90.979
143425,207.7398,8.97,2.382,G3 V,175.493,95.312,-57.217
143434,373.0901,10.18,2.321,F5,311.657,169.272,-115.815
143443,35.2049,9.7,6.967,K5V,15.678,8.516,30.349
143522,147.929,7.01,1.16,A8 IV/V,28.15,15.301,-144.418
143523,22.4848,8.47,6.711,G5,7.98,4.337,20.569
143566,208.1254,9.78,3.188,F7 V,136.543,74.237,-138.423
143572,396.9428,7.94,-0.054,K4 III,122.032,66.351,-371.846
143590,332.3395,7.34,-0.268,M0 III,155.067,84.324,-281.591
143611,206.6201,8.82,2.244,A3,165.5966,90.0615,84.6088
143660,68.5105,7.78,3.601,G5,59.274,32.25,11.839
143694,989.5584,9.6,-0.377,K0,719.65,391.675,554.906
143719,266.9508,8.03,0.898,K0 III,229.651,125.012,-53.809
143733,948.1392,9.31,-0.574,M0,756.006,411.574,397.531
143812,921.1084,8.97,-0.852,K5,750.543,408.905,343.399
143816,161.989,8,1.953,A3,86.289,47.013,128.781
143825,342.2824,8.09,0.418,K3 III,208.908,113.826,-246.086
143826,258.1833,7.03,-0.03,M0,80.573,43.902,241.328
143845,207.6669,8.19,1.603,K1 IVCNIII,178.464,97.249,-42.648
143862,98.1836,5.12,0.16,A3 V,63.5639,34.6443,-66.3276
143865,339.6931,6.6,-1.055,M0,294.771,160.663,51.857
143867,37.278,9.15,6.293,K2 V,31.507,17.173,-10.102
143896,521.6406,8.34,-0.247,K2 III,101.144,55.14,-508.761
143900,142.7817,3.35,-2.423,B2pvar,55.603,30.3142,127.9682
143919,181.1344,7.11,0.82,K0,155.89,85.003,35.811
143920,56.1602,8.07,4.323,F8,48.5026,26.4472,10.1002
143945,246.3516,9.63,2.672,F0 V,196.758,107.303,-102.28
143973,427.2852,8.79,0.636,K0 III,336.149,183.362,-189.618
143979,147.5775,8.77,2.925,G2 V,128.4828,70.0876,-18.9441
143991,481.1516,8.81,0.399,K0 III,414.585,226.171,-92.046
144016,620.6208,8.34,-0.624,K0,411.855,224.716,406.262
144093,617.0481,8.34,-0.612,B6V,271.665,148.316,533.806
144152,276.0964,7.31,0.105,A0,90.177,49.253,256.264
144175,238.0057,10.03,3.147,F5/6 V,143.3,78.281,-173.159
144183,499.8197,9.3,0.806,A0,294.729,161.011,370.175
144231,260.6741,7.94,0.86,K0 III,227.377,124.256,-28.477
144240,818.5354,8.85,-0.715,K2,470.351,257.055,618.622
144241,154.0985,8.27,2.331,F3 V,131.254,71.733,-37.055
144242,472.4781,7.06,-1.312,K2,314.5289,171.8994,307.8265
144249,17.9856,2.64,1.365,A5V...,14.753,8.063,6.389
144260,149.8557,10.97,5.092,G5,129.144,70.592,28.202
144276,648.8549,7.96,-1.101,G5,335.514,183.421,524.214
144279,438.2702,8.89,0.681,G 8 III,302.222,165.223,271.006
144308,1172.9888,9.32,-1.026,A2,646.141,353.324,912.999
144315,166.7743,6.67,0.559,G5,29.932,16.368,163.248
144337,348.5429,8.42,0.709,K0 III,303.498,165.99,-42.641
144349,304.9652,7.39,-0.031,G5,205.114,112.188,195.821
144363,321.3518,8.79,1.255,B7V,132.393,72.423,283.714
144394,255.5964,6.83,-0.208,K2,143.239,78.38,196.644
144424,247.5305,8.46,1.492,F0,207.023,113.314,74.65
144433,333.4056,7.45,-0.165,G5,284.065,155.5,79.285
144446,686.9118,9.12,-0.065,M1 III,235.617,128.995,-632.212
144455,82.9315,8.01,3.416,F6 V,72.261,39.565,-9.521
144487,302.3031,9.58,2.178,G5,231.629,126.86,-147.111
144494,117.3154,8.98,3.633,G0,95.861,52.503,42.627
144547,301.4045,8.52,1.124,G 8 III,207.4763,113.6886,186.7433
144565,90.2527,6.25,1.473,K2,60.002,32.883,58.856
144570,65.873,8.24,4.146,G3 V,56.604,31.022,-13.146
144571,58.7427,11.94,8.095,M0V:,50.8492,27.8691,9.4016
144607,150.2391,9.05,3.166,F2,83.18,45.598,116.506
144608,207.6481,7.63,1.043,G9III,161.004,88.266,96.978
144613,355.4581,8.3,0.546,G5,259.174,142.088,197.459
144616,67.8225,4.68,0.523,G8 III/IV,22.617,12.4,-62.726
144621,906.056,6.82,-2.966,G2IB,437.548,239.897,756.266
144650,163.6661,6.28,0.21,K0,114.414,62.744,98.789
144663,166.9076,9.81,3.698,F7 V,134.922,73.997,-64.643
144665,177.8528,8.65,2.4,F2 IV,117.745,64.577,-116.609
144674,156.8496,9.63,3.653,F8,117.469,64.431,-81.556
144682,384.6204,7.41,-0.515,G5,197.313,108.231,311.908
144778,457.095,8.88,0.58,K0 III,114.41,62.803,-438.066
144790,215.3117,6.92,0.255,K2/3 III,171.207,93.998,-90.619
144804,291.6678,8.25,0.926,A0,226.663,124.46,134.922
144859,165.8375,7.34,1.242,F2...,127.375,69.97,79.887
144878,1770.9481,12.37,1.129,A8,1120.904,615.829,1224.984
144888,168.3456,9.56,3.429,F2,144.954,79.644,-31.39
144908,140.2197,8.14,2.406,AM,62.355,34.265,120.828
144936,1060.9932,8.78,-1.349,G3/5 III,757.353,416.303,-615.479
144943,107.9967,8.16,2.993,F2 V,86.354,47.471,-44.191
144964,379.9096,8.01,0.112,K2 III,328.021,180.356,-64.847
144978,117.6242,8.41,3.058,F5 V,54.082,29.741,-100.131
144982,74.3644,12.49,8.133,M0V:,64.6547,35.5557,9.2519
145000,198.7426,7.81,1.319,K0,167.936,92.367,52.579
145002,184.8105,8.2,1.866,F5,131.002,72.055,108.635
145011,170.8259,8.52,2.357,A2 IV/V,135.244,74.394,-73.185
145053,673.3109,7.72,-1.421,A0II,320.485,176.355,565.275
145068,280.3238,7.55,0.312,B9,244.039,134.308,31.428
145069,264.8674,9.4,2.285,G 8 IV,232.033,127.701,2.814
145070,690.351,9.1,-0.095,M0,490.516,269.961,-403.857
145077,298.5075,9.14,1.765,F2 V,237.854,130.92,-124.065
145078,125.7201,8.73,3.233,F3 V,106.818,58.795,-30.638
145091,56.7761,6.43,2.659,F2V,24.634,13.56,-49.324
145093,188.5664,9.97,3.593,F2,155.931,85.837,-62.248
145139,53.7621,9.36,5.708,K0,47.031,25.9,2.773
145185,348.468,8.4,0.689,G8 III,125.646,69.223,-317.571
145215,299.5267,8.35,0.968,G5,87.6288,48.2937,282.3216
145221,864.8889,10.35,0.665,K2,757.465,417.465,-1.668
145235,295.6638,9.41,2.056,F2/3 V,240.001,132.286,-110.982
145239,176.4675,6.97,0.737,A5,36.8,20.284,171.392
145249,315.3065,8.65,1.156,K0,269.844,148.748,66.906
145263,351.7904,8.68,0.949,A6 V,139.493,76.903,-313.662
145266,167.3731,8.55,2.432,A M A2-F0,101.589,56.01,120.649
145310,135.5685,8.9,3.239,G1 V,115.826,63.879,-29.709
145325,688.3757,8.28,-0.909,M2,575.842,317.618,203.436
145342,94.651,8.86,3.979,G5 V,81.944,45.207,-14.156
145394,297.5846,8.21,0.842,G8III,233.944,129.112,130.984
145433,162.8737,9.16,3.101,F7/8 V,142.311,78.564,10.164
145458,37.3928,12.04,9.176,M2V:,32.6929,18.0513,1.8809
145493,228.3944,7.58,0.787,G5,195.129,107.781,49.719
145530,135.5014,9.49,3.83,G5/6 V,85.528,47.258,-93.873
145531,83.7129,9.27,4.656,G5 V,65.575,36.234,-37.347
145539,230.9482,8.8,1.982,K0 III,124.055,68.552,-182.341
145540,313.1736,6.97,-0.509,M1 III,25.076,13.857,-311.86
145553,516.6247,9.21,0.644,G8 IV,450.991,249.235,-37.29
145556,358.0272,6.85,-0.92,K5,43.833,24.225,354.507
145559,546.5744,7.06,-1.628,B 2 VNE,244.421,135.087,469.844
145597,106.0398,9.21,4.083,G0,89.601,49.537,27.607
145624,134.634,7.56,1.914,F2,86.386,47.77,91.553
145635,48.4312,6.07,2.644,F0 IV/V,20.637,11.413,-42.302
145649,180.5952,7.26,0.976,K0,97.973,54.185,141.704
145684,230.5488,6.72,-0.094,A5 V,115.504,63.896,-189.021
145687,133.1558,6.85,1.228,A5,100.542,55.621,67.29
145705,116.0572,8.02,2.697,F3 V,95.08,52.605,-40.764
145710,40.388,9.86,6.829,K4/5 V,21.3461,11.8105,-32.1873
145724,226.1316,7.36,0.588,K0 III,172.861,95.652,-110.024
145725,119.2314,9.47,4.088,G0 V,78.021,43.172,-79.152
145743,40.7978,6.15,3.097,F5/6 IV/V,7.209,3.99,-39.957
145746,234.0973,9.06,2.213,F6 IV,149.684,82.838,-159.794
145755,163.8738,5.76,-0.313,K 1 III,131.41,72.73,65.547
145794,543.4034,8.71,0.034,K1 III,319.173,176.694,-402.734
145795,200.055,7.1,0.594,G6 III,64.454,35.682,-185.996
145814,723.9323,9.36,0.062,K0,584.796,323.788,-277.944
145819,224.3506,10.19,3.435,G0,179.524,99.402,-90.684
145824,170.772,9.06,2.898,F3 IV/V,142.71,79.02,-50.525
145827,39.8883,6.01,3.006,G1/2 V,34.878,19.313,1.288
145837,312.4409,7.6,0.126,B6III,126.787,70.21,276.794
145845,356.8139,5.89,-1.872,K2,248.377,137.547,216.115
145858,310.4068,8.17,0.71,A2,235.839,130.613,153.859
